sample_idx,loss,is_noisy
426,0.144708,1
427,0.337204,0
428,0.137663,0
429,0.136218,1
430,0.063842,0
431,1.43426,0
432,0.111353,1
433,0.216116,1
434,9.704821,0
435,8.560452,1
436,0.580127,0
437,0.481172,1
438,0.159661,1
439,1.07774,0
440,0.214311,1
441,1.952229,0
442,1.663001,1
443,1.068179,1
444,10.370121,0
445,0.64462,1
446,0.97688,1
447,0.509408,0
448,0.105554,0
449,0.780959,1
450,0.588052,1
451,8.95493,1
452,0.198839,1
453,2.105998,0
454,0.569069,1
455,8.73723,0
456,2.245778,1
457,0.267767,0
458,9.238365,1
459,9.014444,0
460,4.108772,1
461,1.545938,1
462,9.101286,0
463,3.36038,1
464,9.864873,1
465,0.215601,0
466,0.216902,1
467,0.070779,1
468,9.040516,0
469,10.546956,1
470,0.486348,1
471,1.648386,0
472,1.722849,0
473,9.511516,0
474,10.361326,0
475,2.772603,1
476,0.044546,1
477,0.132394,0
478,0.198441,1
479,10.623406,0
480,11.028411,1
481,8.867568,1
482,0.474186,1
483,0.548614,1
484,0.219867,0
485,0.313467,0
486,0.097614,1
487,3.079606,0
488,3.466021,1
489,8.820006,1
490,0.286192,1
491,10.056866,0
492,0.850831,1
493,0.333524,1
494,1.635436,0
495,11.297839,0
496,9.359282,0
497,1.223344,0
498,0.321151,1
499,0.270337,1
500,0.678452,1
501,2.550103,1
502,9.412794,0
503,0.523981,0
504,10.156014,0
505,0.801264,1
506,1.625506,0
507,9.82076,1
508,0.233992,0
509,0.769597,1
510,2.505242,1
511,0.494169,1
512,0.63087,1
513,9.950625,0
514,10.404014,0
515,0.657342,1
516,0.34187,1
517,0.236053,0
518,9.457935,0
519,9.042333,0
520,1.791268,1
521,9.550814,0
522,1.771412,0
523,0.712233,0
524,0.243813,1
525,8.972425,0
526,10.360929,1
527,10.061362,0
528,9.342141,0
529,0.388042,0
530,9.438913,0
531,2.932647,1
532,10.635227,0
533,2.689837,1
534,0.322269,0
535,11.035739,0
536,0.067667,1
537,9.308276,0
538,2.281855,0
539,0.622744,0
540,8.905429,1
541,0.090006,1
542,0.674821,1
543,8.822339,0
544,0.24716,0
545,9.267423,0
546,0.319585,1
547,1.286935,1
548,2.072665,0
549,0.270801,1
550,0.224411,0
551,0.284693,0
552,10.232225,0
553,9.017883,1
554,0.191075,1
555,0.21345,0
556,8.893217,0
557,9.592117,0
558,9.850785,1
559,9.389902,1
560,0.190398,1
561,0.039851,1
562,9.897667,0
563,0.192895,1
564,0.454118,1
565,0.118158,0
566,1.670696,1
567,0.425536,0
568,3.363849,1
569,0.322704,0
570,2.516468,1
571,11.094952,0
572,1.454836,0
573,0.248748,1
574,4.391083,1
575,8.293276,0
576,2.607625,1
577,9.490724,0
578,9.007198,0
579,9.944896,0
580,1.949422,1
581,0.138424,1
582,9.054699,0
583,1.767125,0
584,0.202331,1
585,0.622396,1
586,0.539087,0
587,10.000925,0
588,0.076983,0
589,7.665703,0
590,3.085855,0
591,0.286133,1
592,8.325202,0
593,0.041742,1
594,0.095759,1
595,9.008673,0
596,0.563809,0
597,10.065055,1
598,10.674199,0
599,9.01041,0
600,3.941549,1
601,10.992458,1
602,0.361766,1
603,0.173205,1
604,1.348689,0
605,1.99482,1
606,0.473367,1
607,0.395736,0
608,9.492409,0
609,2.475093,1
610,10.136998,0
611,8.980704,0
612,0.076656,1
613,0.316242,0
614,0.273859,0
615,10.155719,1
616,0.134419,1
617,8.233731,0
618,10.096445,0
619,0.163375,0
620,1.97482,0
621,9.711263,0
622,9.245324,0
623,0.277149,0
624,10.461126,0
625,0.068821,1
626,0.167177,1
627,0.797732,0
628,9.388004,0
629,0.36136,1
630,10.307457,0
631,10.005735,0
632,2.473024,1
633,0.102916,1
634,0.621851,0
635,2.798314,1
636,0.217232,0
637,0.774875,0
638,2.714054,1
639,9.168986,1
640,0.270751,1
641,0.283958,0
642,0.170392,1
643,9.121079,0
644,3.978015,1
645,9.446443,0
646,2.875288,1
647,0.869102,1
648,0.932232,1
649,9.837334,1
650,0.080414,1
651,1.926997,0
652,1.673882,1
653,10.253174,0
654,3.310554,1
655,9.664703,1
656,0.447622,0
657,9.533367,0
658,0.771664,0
659,8.348561,1
660,0.146662,1
661,10.357027,0
662,11.077585,0
663,0.190784,1
664,0.096004,1
665,10.205649,0
666,0.192989,0
667,9.544394,0
668,0.161463,0
669,9.669181,0
670,0.94816,0
671,1.056463,1
672,0.314271,1
673,0.586699,0
674,0.129959,1
675,0.182951,0
676,0.057361,0
677,0.412526,0
678,1.411173,1
679,10.360402,0
680,10.851846,0
681,10.409795,0
682,9.524799,1
683,0.373221,1
684,0.372754,0
685,0.071811,1
686,2.041938,1
687,0.207869,0
688,4.389454,1
689,0.085445,1
690,2.833513,1
691,0.126885,0
692,9.260969,0
693,0.092725,1
694,0.572186,0
695,9.902231,0
696,0.250551,0
697,9.619945,0
698,11.297832,0
699,0.466559,1
700,0.322149,1
701,0.157037,0
702,0.086421,0
703,0.04389,0
704,9.179649,1
705,9.964371,1
706,0.348373,1
707,10.868657,0
708,0.418619,1
709,0.659299,1
710,9.74471,1
711,9.583611,0
712,2.240454,0
713,0.374652,0
714,0.435146,1
715,0.401418,0
716,0.22989,0
717,9.466934,0
718,0.075333,1
719,2.356728,1
720,8.977841,0
721,10.01403,0
722,0.197112,1
723,0.082306,0
724,0.192824,0
725,2.624801,1
726,1.511845,1
727,0.44266,1
728,1.779075,1
729,0.979001,1
730,2.196804,1
731,9.248616,0
732,1.060008,0
733,0.291155,1
734,0.046404,1
735,0.05573,1
736,0.152488,1
737,0.078872,1
738,0.276398,1
739,10.680075,0
740,8.807583,0
741,8.407259,0
742,11.00345,1
743,8.937785,1
744,9.896589,0
745,10.423806,0
746,9.474604,0
747,2.073822,1
748,0.378098,0
749,0.170384,1
750,0.290695,0
751,9.56601,0
752,2.087607,0
753,11.389684,0
754,8.315933,0
755,10.352096,0
756,10.416563,1
757,10.240161,1
758,0.254643,0
759,0.375565,1
760,1.296304,0
761,2.351203,0
762,10.398304,0
763,2.526756,1
764,0.243122,0
765,0.417017,0
766,1.10527,0
767,8.824864,1
768,0.046359,0
769,1.40038,0
770,0.074727,0
771,8.944483,0
772,1.157216,1
773,1.278501,1
774,0.074827,1
775,1.199122,1
776,9.119109,0
777,0.784511,1
778,0.282607,1
779,10.317013,1
780,0.955173,1
781,0.212083,1
782,9.950856,0
783,0.510773,0
784,9.57814,1
785,0.355798,0
786,10.572059,0
787,1.670074,0
788,0.055171,1
789,9.305305,0
790,10.635626,0
791,0.558104,1
792,9.277634,0
793,8.879564,1
794,0.612659,0
795,10.604098,0
796,4.519608,1
797,0.118565,0
798,9.261524,0
799,8.933426,1
800,0.096489,0
801,10.680856,0
802,1.810013,0
803,1.280337,1
804,9.042418,0
805,9.272552,0
806,10.221113,0
807,9.748882,1
808,0.449067,0
809,9.394405,0
810,1.625046,0
811,9.99069,0
812,9.015938,0
813,0.274989,1
814,0.135642,1
815,10.199777,0
816,0.201702,1
817,0.309489,0
818,2.181924,1
819,0.344998,0
820,11.083356,1
821,1.125783,0
822,9.629702,1
823,3.809871,1
824,0.343546,0
825,10.86081,1
826,0.217393,1
827,8.704114,1
828,0.0849,1
829,9.014336,1
830,0.114036,1
831,9.197387,0
832,0.171638,1
833,0.987599,0
834,1.557415,1
835,10.406957,0
836,1.591601,0
837,0.923457,1
838,0.31039,0
839,2.692966,1
840,1.909564,0
841,0.78865,0
842,0.083286,1
843,9.653201,0
844,1.543225,1
845,0.313553,0
846,1.729822,0
847,1.759898,1
848,9.427125,1
849,1.457428,1
850,9.827173,1
851,0.908831,0
852,1.553583,1
853,9.178848,0
854,9.871566,0
855,10.784255,0
856,0.746796,1
857,9.096694,0
858,8.662926,0
859,0.877869,1
860,1.623886,1
861,0.203673,0
862,9.668975,0
863,10.813128,1
864,1.230273,0
865,10.063066,1
866,9.935306,0
867,9.498036,0
868,10.237184,1
869,0.60967,1
870,0.121153,1
871,0.196143,0
872,0.342073,0
873,9.332683,0
874,0.139,1
875,10.505615,0
876,0.640657,1
877,0.436359,1
878,7.992385,1
879,0.50656,1
880,0.071276,1
881,0.325433,1
882,1.070467,0
883,10.111932,1
884,1.261286,0
885,4.187751,1
886,0.223231,0
887,1.638975,0
888,8.572675,0
889,2.371773,1
890,3.741889,1
891,0.066035,1
892,9.662102,0
893,0.058428,1
894,2.210433,0
895,1.465508,1
896,2.580747,1
897,9.049915,0
898,1.251068,1
899,10.705317,0
900,10.412871,0
901,9.292409,1
902,3.478387,0
903,0.118531,1
904,0.548607,0
905,10.730094,0
906,8.709087,0
907,2.174135,1
908,10.374259,0
909,9.245393,0
910,0.098722,1
911,1.245103,0
912,9.120632,0
913,0.185777,1
914,2.632744,0
915,1.532989,1
916,3.93991,1
917,1.094468,0
918,0.096815,1
919,0.069468,1
920,9.990051,1
921,10.147449,0
922,0.143296,1
923,0.335014,0
924,0.215764,1
925,8.917797,0
926,0.138166,0
927,8.417307,1
928,0.149288,0
929,1.628976,0
930,10.214278,0
931,3.953227,1
932,10.395822,0
933,10.477814,0
934,2.511276,1
935,11.105202,0
936,0.46474,0
937,0.080095,0
938,0.734987,1
939,9.172256,0
940,0.058946,0
941,9.667206,0
942,0.751927,0
943,2.206612,1
944,0.107166,1
945,9.836505,0
946,0.398493,0
947,4.069641,1
948,0.062377,1
949,0.080311,1
950,9.571623,0
951,1.67672,0
952,0.829612,0
953,0.098151,0
954,9.023561,0
955,9.498262,0
956,2.853791,1
957,0.814447,1
958,10.315146,0
959,0.153874,1
960,0.260267,1
961,0.145173,1
962,0.069893,1
963,0.430163,1
964,3.225349,1
965,1.134437,1
966,0.269391,1
967,0.383471,0
968,0.248672,0
969,2.117486,1
970,0.047661,1
971,0.051948,0
972,0.441251,0
973,11.136794,0
974,1.394429,1
975,0.234608,0
976,0.752167,0
977,10.874594,0
978,10.591856,0
979,1.843114,0
980,10.973188,0
981,9.831097,0
982,8.571184,0
983,9.035781,0
984,2.223155,1
985,9.105438,0
986,0.06649,1
987,9.258218,1
988,1.318142,1
989,0.679038,0
990,9.186382,0
991,0.378627,1
992,3.029676,1
993,0.052161,1
994,2.304961,0
995,9.085133,0
996,1.196513,1
997,3.019944,0
998,0.090399,1
999,0.286192,0
1000,8.364607,0
1001,0.525098,1
1002,3.23084,0
1003,0.19974,0
1004,0.093609,1
1005,1.24631,1
1006,0.345075,0
1007,1.126297,0
1008,0.448656,1
1009,0.61377,1
1010,3.358932,1
1011,0.31561,1
1012,3.257856,0
1013,0.092246,1
1014,10.351145,0
1015,8.968699,0
1016,0.061566,1
1017,1.041578,1
1018,8.39587,0
1019,2.434864,0
1020,10.470706,0
1021,0.162146,1
1022,0.443251,0
1023,0.230223,0
1024,0.10249,1
1025,9.108685,0
1026,2.560216,0
1027,0.8913,0
1028,9.904589,0
1029,0.40836,0
1030,9.706671,0
1031,2.443547,0
1032,9.910029,0
1033,0.194422,1
1034,9.553716,0
1035,2.985934,0
1036,0.69544,0
1037,0.092953,1
1038,1.560509,1
1039,10.581263,1
1040,0.083098,1
1041,0.98964,0
1042,2.268757,0
1043,0.197738,1
1044,10.690401,0
1045,9.952204,0
1046,10.902479,0
1047,0.659524,0
1048,0.572504,0
1049,2.364453,1
1050,0.158077,0
1051,0.307299,1
1052,9.88606,0
1053,8.920183,0
1054,1.280884,0
1055,1.017551,1
1056,9.397689,1
1057,0.043278,0
1058,1.003536,1
1059,0.154754,1
1060,0.438876,1
1061,0.191758,1
1062,0.560814,1
1063,1.111614,1
1064,3.146099,0
1065,9.45745,0
1066,9.122599,0
1067,0.115114,1
1068,1.210141,0
1069,1.602805,0
1070,0.190797,1
1071,4.034382,1
1072,2.606844,1
1073,8.839561,1
1074,0.162701,1
1075,9.193823,0
1076,0.268202,1
1077,0.310735,0
1078,9.556512,0
1079,0.131886,1
1080,0.237425,0
1081,9.862113,0
1082,0.086406,0
1083,10.807497,1
1084,0.12631,1
1085,0.070796,0
1086,0.092765,1
1087,0.270213,0
1088,0.155473,0
1089,0.190825,1
1090,1.813156,0
1091,1.254151,0
1092,0.230382,0
1093,10.237182,0
1094,0.182883,0
1095,1.079626,0
1096,0.157674,1
1097,1.460033,0
1098,11.442125,1
1099,1.240146,0
1100,0.086219,0
1101,9.571497,1
1102,1.256312,0
1103,10.410935,0
1104,10.147826,0
1105,0.173606,0
1106,0.572564,0
1107,0.207425,1
1108,0.169564,1
1109,0.55929,1
1110,10.235065,0
1111,0.346364,0
1112,9.160909,0
1113,9.478611,0
1114,1.223247,1
1115,8.485568,0
1116,0.106075,1
1117,2.229378,0
1118,2.393182,1
1119,0.574847,1
1120,0.176256,1
1121,9.397723,0
1122,0.246284,1
1123,9.964132,0
1124,9.654748,0
1125,10.280523,1
1126,8.211371,1
1127,9.012772,0
1128,0.128174,1
1129,2.943738,1
1130,2.011353,0
1131,0.095182,1
1132,8.384601,1
1133,0.156099,0
1134,0.268783,1
1135,0.375003,1
1136,1.253716,0
1137,0.067713,1
1138,0.169095,1
1139,3.950349,1
1140,1.28173,1
1141,0.585412,1
1142,8.552752,0
1143,3.555222,0
1144,10.016569,0
1145,9.8523,0
1146,0.684941,1
1147,1.116134,1
1148,10.102311,0
1149,0.264337,0
1150,9.283926,0
1151,2.233244,0
1152,9.651632,0
1153,8.561947,1
1154,11.631743,0
1155,0.249157,0
1156,8.574781,0
1157,0.233671,0
1158,9.312376,0
1159,0.179215,1
1160,0.150221,1
1161,0.79631,1
1162,9.026686,0
1163,0.370101,0
1164,10.598245,0
1165,1.214599,0
1166,0.109689,1
1167,0.109692,0
1168,0.249997,1
1169,3.259036,0
1170,0.274806,0
1171,2.762296,1
1172,9.918638,0
1173,10.389506,0
1174,0.07153,0
1175,8.924196,1
1176,9.463921,0
1177,10.215255,1
1178,0.056228,1
1179,1.446142,0
1180,9.74885,0
1181,10.222689,0
1182,0.084426,1
1183,0.295991,1
1184,1.877435,0
1185,2.416236,1
1186,0.112115,1
1187,9.327351,0
1188,0.683667,1
1189,0.203633,1
1190,0.58815,0
1191,9.237202,0
1192,0.600608,1
1193,1.042887,0
1194,0.902126,0
1195,10.190039,0
1196,0.059179,0
1197,0.139827,0
1198,9.315722,1
1199,10.454627,0
1200,0.697265,0
1201,0.084683,1
1202,1.685719,1
1203,9.2036,1
1204,1.368676,1
1205,0.605424,0
1206,10.582576,0
1207,0.426578,0
1208,0.092934,0
1209,9.499969,1
1210,0.332315,0
1211,9.85293,0
1212,0.959895,1
1213,0.114378,1
1214,10.082179,1
1215,9.408686,0
1216,0.311928,0
1217,4.027428,0
1218,0.031508,1
1219,0.11017,1
1220,1.436764,0
1221,2.291279,0
1222,0.116732,1
1223,9.614494,1
1224,0.148492,1
1225,0.120542,0
1226,0.145191,1
1227,10.256392,0
1228,8.744522,0
1229,0.083297,1
1230,10.119143,1
1231,1.504331,1
1232,0.300126,1
1233,0.113539,1
1234,9.220556,0
1235,8.759003,0
1236,0.654949,0
1237,0.362432,0
1238,9.514567,1
1239,1.632177,0
1240,9.331231,0
1241,0.240319,0
1242,8.414104,0
1243,0.161836,1
1244,10.305627,0
1245,9.07942,1
1246,2.732446,1
1247,2.799741,1
1248,10.853849,1
1249,0.122636,1
1250,2.36028,1
1251,0.167174,1
1252,9.007142,0
1253,10.96571,1
1254,0.103845,1
1255,0.436787,1
1256,0.188473,1
1257,8.429948,0
1258,1.615284,1
1259,0.582683,0
1260,8.576908,0
1261,0.148483,1
1262,0.192616,1
1263,9.809662,0
1264,10.494037,1
1265,10.97763,0
1266,0.26748,1
1267,0.094224,1
1268,0.055166,1
1269,8.519796,0
1270,9.660771,1
1271,9.002781,1
1272,10.491253,0
1273,10.658102,1
1274,0.450134,0
1275,0.210335,0
1276,9.017893,0
1277,10.302085,0
1278,0.084896,0
1279,0.499786,1
1280,10.003993,0
1281,10.20597,0
1282,9.760383,0
1283,10.068171,1
1284,10.185085,0
1285,8.582027,0
1286,8.335349,0
1287,9.147266,1
1288,9.420319,0
1289,9.011706,0
1290,0.075946,1
1291,2.246699,0
1292,8.929371,0
1293,9.175273,0
1294,1.383957,1
1295,9.29928,0
1296,1.146698,1
1297,0.347803,0
1298,1.645661,1
1299,0.060416,1
1300,0.891581,1
1301,0.63162,1
1302,0.149377,0
1303,8.739108,0
1304,1.220785,1
1305,2.329615,0
1306,0.304683,1
1307,0.161338,1
1308,0.079641,0
1309,0.208896,1
1310,2.278763,0
1311,0.134837,1
1312,0.087634,1
1313,2.318556,0
1314,9.646626,0
1315,0.083227,0
1316,1.18239,0
1317,9.740672,0
1318,11.008725,0
1319,10.082538,0
1320,9.537349,0
1321,0.045249,1
1322,1.468779,0
1323,9.652787,1
1324,8.642227,1
1325,0.373452,0
1326,2.171277,0
1327,0.172718,1
1328,0.915309,0
1329,8.940308,1
1330,1.994704,0
1331,9.347747,0
1332,0.242478,0
1333,1.144963,0
1334,0.564137,0
1335,9.875273,0
1336,1.697425,0
1337,0.067576,1
1338,0.124028,1
1339,2.261048,0
1340,0.111918,1
1341,0.184417,0
1342,4.074074,0
1343,3.218864,1
1344,0.513348,0
1345,2.889303,0
1346,0.252942,1
1347,0.12126,1
1348,1.072458,0
1349,0.084588,1
1350,2.490028,0
1351,2.477092,0
1352,0.20858,1
1353,0.124032,1
1354,9.340651,0
1355,2.235652,0
1356,0.175433,1
1357,8.564016,0
1358,0.315549,1
1359,0.392275,1
1360,0.636627,1
1361,0.148332,1
1362,0.20909,1
1363,0.81802,1
1364,0.579356,1
1365,0.096322,0
1366,2.377433,0
1367,1.105718,1
1368,10.972734,0
1369,0.219217,1
1370,0.728541,1
1371,10.914019,1
1372,0.100236,1
1373,0.094065,1
1374,9.865996,0
1375,3.264561,1
1376,10.519037,0
1377,11.407166,0
1378,9.90045,1
1379,0.099016,1
1380,0.153077,1
1381,0.067408,1
1382,9.489265,0
1383,8.755953,1
1384,0.404842,0
1385,8.992047,0
1386,8.902714,0
1387,0.204051,1
1388,2.334972,1
1389,0.098226,0
1390,10.718471,0
1391,9.706954,1
1392,0.136755,0
1393,0.059413,1
1394,9.754133,0
1395,0.466309,1
1396,9.662709,0
1397,2.31113,0
1398,0.876863,1
1399,0.064064,1
1400,9.312013,0
1401,8.845778,0
1402,0.256352,1
1403,0.199373,1
1404,2.858503,1
1405,2.984559,1
1406,9.877052,0
1407,9.993694,1
1408,1.438596,1
1409,0.194184,0
1410,10.099884,0
1411,0.177993,1
1412,8.934642,0
1413,9.849401,0
1414,9.02149,0
1415,1.586994,0
1416,10.597589,1
1417,9.5191,1
1418,0.095137,0
1419,0.087619,0
1420,0.336619,1
1421,0.428515,1
1422,9.683253,0
1423,9.469695,0
1424,0.796704,0
1425,10.799518,1
1426,9.29329,1
1427,0.313124,0
1428,9.819727,0
1429,8.979105,0
1430,0.183356,1
1431,0.262755,1
1432,8.531581,1
1433,0.39934,1
1434,0.359712,0
1435,9.671023,0
1436,9.916495,0
1437,0.727045,1
1438,9.828243,0
1439,10.671231,1
1440,9.799869,0
1441,9.546571,1
1442,0.998564,0
1443,8.693905,0
1444,9.120622,0
1445,9.537322,0
1446,2.401293,1
1447,0.691248,1
1448,0.242206,0
1449,9.889014,1
1450,0.077925,1
1451,0.926556,1
1452,0.184684,0
1453,10.426894,0
1454,0.062787,1
1455,0.143835,1
1456,0.418887,0
1457,0.888692,0
1458,9.343228,0
1459,10.56253,0
1460,10.037873,1
1461,0.280456,1
1462,0.199235,1
1463,2.256161,0
1464,0.078806,1
1465,0.176003,0
1466,10.542757,0
1467,8.663349,0
1468,0.169225,1
1469,0.179542,1
1470,0.210326,0
1471,9.441667,0
1472,0.198338,0
1473,0.786652,0
1474,0.112897,1
1475,8.743032,0
1476,1.247727,1
1477,0.094821,1
1478,0.203263,1
1479,8.865899,1
1480,0.13512,1
1481,8.955504,1
1482,0.146436,0
1483,10.724595,0
1484,10.669019,1
1485,9.572724,0
1486,0.298915,0
1487,8.835307,0
1488,9.863016,0
1489,0.373545,1
1490,0.156715,1
1491,9.787577,0
1492,0.121428,0
1493,0.197714,0
1494,0.138316,0
1495,0.512442,1
1496,0.205381,1
