sample_idx,loss,is_noisy
455,2.753164,0
456,0.942928,1
457,1.436447,0
458,0.279322,1
459,3.299237,1
460,2.181019,1
461,0.808714,1
462,1.594129,1
463,2.653752,1
464,0.475059,1
465,0.47799,1
466,0.148157,1
467,0.251663,1
468,0.331289,1
469,0.361636,1
470,1.790354,1
471,2.670236,1
472,1.527897,1
473,1.574917,1
474,4.249621,1
475,0.139744,0
476,5.053133,0
477,0.615108,1
478,0.433433,0
479,1.115946,1
480,0.247384,1
481,4.522195,0
482,0.625707,1
483,3.87277,1
484,1.591608,1
485,0.616107,1
486,2.973258,1
487,2.893354,0
488,2.097149,1
489,0.133517,0
490,0.228747,0
491,2.706693,0
492,5.522097,1
493,1.906471,0
494,0.369926,0
495,0.318354,1
496,4.099772,1
497,2.071674,1
498,3.02018,1
499,2.084916,1
500,3.488126,1
501,1.495656,1
502,0.767796,0
503,0.976346,0
504,0.730421,1
505,3.805207,1
506,0.113209,0
507,0.891027,1
508,0.20368,1
509,1.809576,1
510,1.295566,1
511,2.723917,0
512,0.338757,1
513,6.2057,0
514,1.948567,1
515,3.720812,1
516,0.101889,0
517,0.114758,0
518,2.526214,1
519,3.654975,1
520,2.960064,1
521,1.66712,1
522,0.149937,0
523,0.923226,1
524,0.610771,1
525,0.990851,1
526,0.383825,1
527,4.510136,1
528,2.363529,1
529,0.428267,0
530,3.199179,1
531,0.777115,1
532,1.731497,1
533,1.464312,1
534,0.425711,0
535,1.463185,0
536,0.327814,1
537,6.922873,1
538,3.846666,0
539,1.833295,0
540,0.924717,1
541,2.623476,1
542,1.003734,1
543,4.434219,1
544,1.224549,1
545,1.419985,0
546,4.294133,0
547,1.341119,1
548,0.146335,0
549,0.156103,0
550,0.152953,0
551,1.897328,0
552,0.641811,1
553,4.508561,1
554,0.410988,1
555,4.593215,0
556,1.497573,0
557,0.782623,0
558,1.66083,0
559,2.082068,1
560,0.140351,1
561,0.226442,1
562,2.775003,0
563,4.03225,0
564,0.612189,0
565,1.960643,1
566,7.59063,1
567,1.017287,1
568,0.127804,1
569,3.813849,1
570,0.360326,1
571,0.94669,0
572,3.919549,0
573,0.665629,1
574,1.747875,0
575,1.944084,0
576,1.537692,0
577,2.567154,1
578,1.435935,0
579,0.486409,1
580,1.99178,1
581,0.55522,1
582,3.087126,0
583,1.366648,1
584,2.685523,1
585,0.82237,0
586,0.360216,0
587,1.074765,1
588,2.291016,1
589,0.460082,1
590,0.336095,1
591,0.092435,0
592,0.703618,0
593,0.318861,1
594,3.55929,1
595,6.703369,1
596,0.484,0
597,2.041375,1
598,0.557211,1
599,0.679715,1
600,1.300131,1
601,1.580456,1
602,2.523631,1
603,5.690438,0
604,0.905756,1
605,0.17021,0
606,1.117226,0
607,3.972301,0
608,4.48251,1
609,1.670826,0
610,2.383082,1
611,1.937277,0
612,2.578997,1
613,1.541356,1
614,1.110401,0
615,5.097248,0
616,1.693782,1
617,1.552045,1
618,0.50506,1
619,1.855791,1
620,1.994087,0
621,0.162625,1
622,4.174797,0
623,1.016295,0
624,0.675455,1
625,2.422915,1
626,0.375357,1
627,2.37441,1
628,1.469492,1
629,5.994589,0
630,1.972072,0
631,4.524253,1
632,3.122749,1
633,0.864274,1
634,0.60388,0
635,0.466241,1
636,3.346048,1
637,0.501991,1
638,0.818935,1
639,0.884609,0
640,2.049936,1
641,0.235405,0
642,0.345755,1
643,0.67344,1
644,0.621516,1
645,2.781917,0
646,1.401873,1
647,5.316034,1
648,0.954077,1
649,1.848964,1
650,3.963876,0
651,1.811148,0
652,0.756798,1
653,4.705841,1
654,0.440828,1
655,1.672779,1
656,1.118462,0
657,1.212929,1
658,1.037808,1
659,0.611788,1
660,0.750934,1
661,0.872816,0
662,2.408703,0
663,1.753806,1
664,1.087311,1
665,2.148795,1
666,0.074438,0
667,0.992894,1
668,0.740615,1
669,0.449238,0
670,3.858584,1
671,1.818797,0
672,0.591178,1
673,0.382201,0
674,0.96499,0
675,0.867746,0
676,0.223589,1
677,1.335451,0
678,0.724388,1
679,4.464901,0
680,0.462307,1
681,2.314199,0
682,0.40112,1
683,0.215628,1
684,0.234393,0
685,0.103909,1
686,1.475297,1
687,0.849141,1
688,1.317448,0
689,0.164176,0
690,3.331787,1
691,0.15801,1
692,4.875815,1
693,2.166355,1
694,0.457864,1
695,0.960639,0
696,0.93173,1
697,1.064206,1
698,0.965195,0
699,2.349262,1
700,0.30825,0
701,3.973845,0
702,1.807008,1
703,2.529585,1
704,3.176609,0
705,0.702098,1
706,0.168202,0
707,0.201255,1
708,4.116649,0
709,0.782625,1
710,1.64665,1
711,0.195718,1
712,2.231963,1
713,1.130262,0
714,3.640239,1
715,0.776251,1
716,1.09557,0
717,1.835419,0
718,0.169137,0
719,0.750497,0
720,0.946133,1
721,0.620156,1
722,0.53577,1
723,0.339744,1
724,1.219059,1
725,2.213536,0
726,2.279875,1
727,1.948729,1
728,1.917905,0
729,1.071513,1
730,0.070015,0
731,0.387889,1
732,2.419115,1
733,0.122984,0
734,6.483806,1
735,2.470924,0
736,3.061388,0
737,0.119307,0
738,5.818365,0
739,1.104952,0
740,1.191487,1
741,0.722352,1
742,0.48004,1
743,1.00605,1
744,0.233374,1
745,0.669046,1
746,0.570686,1
747,0.535195,0
748,1.09181,0
749,1.453367,1
750,0.136,0
751,0.244041,1
752,0.657198,1
753,1.663759,1
754,0.275102,1
755,1.900844,0
756,1.870979,1
757,0.453951,1
758,1.513013,1
759,2.06941,0
760,0.384313,0
761,0.400407,0
762,2.136171,1
763,0.819128,0
764,4.205697,0
765,0.431806,0
766,0.585378,1
767,0.520957,1
768,0.22215,1
769,0.954746,0
770,4.990285,0
771,5.562805,0
772,6.010539,0
773,0.760537,1
774,5.060459,0
775,1.518332,1
776,4.334206,1
777,3.547986,1
778,0.876402,0
779,0.273127,0
780,0.433384,0
781,0.191621,0
782,5.934659,1
783,0.921858,1
784,2.867638,0
785,0.891821,1
786,0.723967,1
787,0.128403,0
788,3.129556,1
789,0.692312,1
790,0.837721,1
791,1.961436,0
792,0.898285,1
793,0.357969,1
794,1.033488,0
795,1.67804,0
796,0.325575,0
797,1.107552,1
798,1.551933,1
799,0.381687,1
800,0.507771,1
801,1.210171,0
802,0.084217,1
803,1.186725,1
804,1.04196,1
805,3.267274,0
806,3.444235,0
807,0.966943,1
808,0.232069,0
809,0.401359,1
810,0.164803,0
811,0.35049,1
812,0.90232,1
813,1.870797,1
814,0.6942,0
815,2.812629,0
816,2.354937,1
817,0.542908,1
818,2.896951,1
819,1.011751,0
820,4.396476,1
821,1.804541,0
822,0.218154,1
823,1.781969,0
824,0.544224,0
825,0.732709,1
826,0.241031,0
827,0.960498,1
828,4.339686,1
829,0.638566,1
830,0.486028,1
831,2.132895,1
832,2.591454,1
833,4.09969,0
834,6.050539,0
835,1.213012,0
836,2.295489,0
837,5.013834,1
838,0.089779,0
839,0.636353,1
840,0.10938,0
841,1.519571,1
842,1.117829,0
843,1.414035,0
844,2.674612,0
845,0.828261,0
846,1.709995,1
847,2.48058,0
848,0.285695,1
849,0.813618,1
850,2.595929,1
851,4.88898,0
852,0.704071,0
853,3.211477,1
854,0.240432,0
855,5.664719,1
856,4.111005,1
857,1.095376,0
858,1.853905,1
859,0.741358,1
860,2.140145,1
861,1.265488,1
862,1.207571,1
863,2.418985,1
864,4.84421,1
865,1.937036,0
866,0.67443,1
867,3.461679,1
868,1.725138,0
869,0.469283,1
870,0.271338,1
871,0.762286,1
872,2.141512,1
873,2.660422,1
874,4.95088,1
875,0.296224,1
876,1.310442,1
877,2.834286,1
878,0.282462,1
879,0.581273,1
880,0.249289,1
881,5.59726,1
882,0.626819,1
883,0.195681,1
884,1.524511,1
885,1.118897,1
886,0.95044,1
887,3.020957,0
888,2.681592,1
889,1.50002,0
890,0.211148,0
891,0.197138,1
892,0.146535,1
893,1.981968,0
894,0.59671,1
895,0.557923,1
896,0.999437,0
897,5.849307,0
898,1.893273,1
899,1.399681,0
900,1.509611,0
901,2.561293,1
902,4.667334,0
903,1.857124,1
904,0.175014,0
905,1.76131,1
906,1.313813,1
907,1.272037,1
908,2.445785,0
909,5.244717,1
910,0.813213,1
911,2.001108,1
912,0.700579,1
913,0.133885,1
914,0.244636,1
915,2.007082,1
916,0.153445,0
917,4.02729,1
918,1.84741,0
919,2.330075,1
920,0.240122,1
921,0.210262,1
922,1.665074,1
923,0.245108,1
924,0.585709,1
925,0.68846,1
926,1.169318,0
927,0.856915,0
928,1.203659,1
929,1.294817,1
930,5.719314,0
931,3.513533,1
932,0.458516,1
933,0.560724,1
934,0.711649,0
935,4.920673,1
936,3.854352,0
937,0.229242,1
938,0.099182,1
939,0.264923,0
940,2.744537,1
941,5.080441,0
942,0.245427,0
943,5.417938,0
944,1.614266,1
945,2.564503,1
946,0.85081,0
947,0.272613,0
948,3.841946,1
949,0.766793,1
950,0.351275,1
951,0.688906,1
952,0.415799,0
953,0.82428,1
954,1.75127,0
955,3.526749,1
956,0.215275,1
957,0.496622,1
958,1.438943,1
959,3.108724,0
960,1.151957,1
961,0.95825,1
962,1.761469,0
963,0.426061,1
964,1.513949,1
965,3.563082,1
966,0.445733,0
967,2.633092,0
968,1.047398,1
969,5.289968,0
970,2.69394,0
971,0.21615,1
972,0.221805,0
973,0.806412,1
974,0.176095,0
975,0.696817,1
976,1.279446,1
977,1.906879,0
978,2.301031,1
979,2.434387,1
980,0.398045,1
981,2.204614,1
982,0.515401,1
983,1.853172,1
984,0.820453,1
985,1.963835,0
986,0.296376,1
987,1.95814,0
988,0.278075,1
989,0.402311,1
990,0.833842,1
991,0.893216,1
992,0.713542,0
993,0.969507,0
994,0.301087,0
995,4.543659,0
996,4.393987,1
997,0.948013,0
998,1.499111,0
999,4.053505,0
1000,2.220794,1
1001,0.448528,1
1002,0.172314,0
1003,3.050971,1
1004,0.239127,0
1005,0.856528,1
1006,0.720145,1
1007,1.215479,0
1008,2.293502,1
1009,0.686931,1
1010,3.497224,1
1011,0.877623,1
1012,0.237733,0
1013,4.285714,1
1014,0.740045,1
1015,0.510352,0
1016,1.462466,1
1017,2.436624,1
1018,0.45722,0
1019,0.351993,1
1020,1.103994,1
1021,3.753377,1
1022,0.747186,0
1023,1.912368,1
1024,0.448184,1
1025,1.286818,1
1026,0.130655,0
1027,0.442426,0
1028,2.729518,0
1029,0.565994,1
1030,0.901949,1
1031,0.244537,0
1032,1.176175,1
1033,0.325525,1
1034,0.90468,1
1035,0.70075,0
1036,0.694052,1
1037,0.109777,0
1038,0.488828,1
1039,4.062662,0
1040,0.828354,1
1041,4.346074,0
1042,2.148373,1
1043,0.554621,1
1044,0.523265,1
1045,1.584248,1
1046,3.406191,0
1047,3.569649,1
1048,0.808012,0
1049,0.316544,1
1050,0.247852,1
1051,0.715829,1
1052,2.79179,0
1053,0.218933,1
1054,0.412902,1
1055,0.182553,1
1056,0.52309,0
1057,0.211898,1
1058,0.325749,1
1059,2.238397,0
1060,1.788863,0
1061,1.162565,0
1062,0.875291,1
1063,0.810782,1
1064,0.408335,1
1065,0.747918,1
1066,0.248099,0
1067,1.271195,1
1068,0.953467,1
1069,0.333158,0
1070,4.861234,1
1071,4.725107,0
1072,0.173287,1
1073,1.683859,1
1074,0.35385,1
1075,1.160506,1
1076,5.816852,1
1077,0.596047,0
1078,0.123871,1
1079,0.095398,0
1080,0.82097,0
1081,0.38131,1
1082,0.193976,1
1083,0.261671,1
1084,0.867704,1
1085,4.054226,1
1086,1.442855,1
1087,2.757211,1
1088,2.180654,1
1089,3.294437,1
1090,0.250065,0
1091,0.42607,0
1092,0.201411,1
1093,0.929018,1
1094,0.286245,1
1095,1.865331,0
1096,0.168219,1
1097,3.709627,1
1098,1.056646,1
1099,1.309427,1
1100,2.400679,1
1101,4.177076,1
1102,1.201693,1
1103,2.415016,1
1104,0.186281,1
1105,0.054688,0
1106,4.111549,1
1107,0.231486,1
1108,2.133902,0
1109,0.93043,1
1110,0.766367,0
1111,1.460612,0
1112,3.265089,1
1113,2.553934,1
1114,3.377012,1
1115,1.002982,1
1116,0.280369,1
1117,0.70797,1
1118,3.271337,1
1119,1.820153,1
1120,1.539508,0
1121,0.221116,1
1122,0.119431,0
1123,1.065459,1
1124,0.297446,1
1125,0.186259,1
1126,1.309287,1
1127,5.905598,0
1128,0.647974,1
1129,0.495967,1
1130,0.179139,0
1131,0.973701,0
1132,0.438495,1
1133,3.896067,1
1134,1.524058,0
1135,3.961951,1
1136,0.765039,1
1137,2.442642,1
1138,2.43401,0
1139,2.297813,0
1140,1.520307,1
1141,0.853432,0
1142,3.301506,1
1143,0.441863,0
1144,0.179968,1
1145,2.254458,0
1146,1.351948,0
1147,0.300783,0
1148,3.618151,0
1149,0.377295,0
1150,1.293078,1
1151,0.51108,0
1152,0.233549,1
1153,1.245642,0
1154,1.162602,1
1155,0.612064,1
1156,1.080178,1
1157,0.566909,1
1158,1.441193,0
1159,2.083037,1
1160,0.371217,1
1161,4.609715,1
1162,1.009031,1
1163,1.318825,1
1164,3.924109,1
1165,2.831097,0
1166,4.831254,1
1167,1.946995,1
1168,0.819614,0
1169,0.936502,0
1170,2.309983,1
1171,0.363543,1
1172,0.223941,1
1173,0.490692,1
1174,0.246222,1
1175,0.711962,1
1176,2.333913,1
1177,4.485293,1
1178,0.141231,1
1179,0.841486,0
1180,2.372337,0
1181,3.202756,1
1182,2.001129,1
1183,2.200459,1
1184,1.691539,1
1185,0.333049,1
1186,0.441041,0
1187,2.015214,0
1188,0.54335,1
1189,0.29777,0
1190,0.557066,1
1191,0.179681,0
1192,0.6222,1
1193,2.502142,0
1194,1.971452,0
1195,1.841703,1
1196,5.171769,1
1197,6.535162,1
1198,1.688928,1
1199,1.264033,1
1200,1.980042,1
1201,2.980609,0
1202,0.477326,1
1203,1.062734,1
1204,0.163246,0
1205,0.462514,0
1206,0.359939,1
1207,0.877948,0
1208,4.175982,0
1209,1.336599,1
1210,0.622253,1
1211,0.618754,1
1212,4.554667,0
1213,1.343275,1
1214,2.410541,0
1215,0.619302,1
1216,0.904625,0
1217,2.446061,0
1218,2.031966,1
1219,0.502484,1
1220,1.74709,0
1221,0.114941,0
1222,1.602891,0
1223,1.661098,1
1224,2.148944,1
1225,2.447562,1
1226,3.169242,1
1227,0.48555,1
1228,0.184466,1
1229,0.462085,1
1230,4.804483,1
1231,2.817899,1
1232,2.181079,1
1233,0.737153,1
1234,1.348484,0
1235,2.307445,0
1236,2.308107,1
1237,2.135902,1
1238,2.852122,1
1239,0.101158,0
1240,3.066459,1
1241,1.828267,0
1242,1.961315,0
1243,2.006655,1
1244,0.661734,1
1245,3.728197,1
1246,1.711483,1
1247,2.040502,1
1248,2.662531,1
1249,0.393652,0
1250,0.20341,1
1251,0.481683,1
1252,0.486721,1
1253,0.949185,0
1254,1.572567,1
1255,0.635371,1
1256,0.865493,1
1257,2.702222,0
1258,2.558811,1
1259,0.379086,1
1260,1.418956,1
1261,0.549756,1
1262,1.279942,1
1263,3.7438,0
1264,1.354973,1
1265,0.382745,0
1266,0.35217,0
1267,0.178362,1
1268,0.408532,1
1269,3.258206,0
1270,4.22471,1
1271,1.754138,1
1272,4.987819,1
1273,1.629301,0
1274,1.859106,1
1275,1.730487,1
1276,2.684001,1
1277,2.641511,1
1278,0.341644,1
1279,3.154173,1
1280,0.565346,1
1281,0.590442,1
1282,0.531693,1
1283,2.03074,1
1284,1.66361,0
1285,0.206375,1
1286,2.010112,1
1287,0.494378,0
1288,0.422719,1
1289,3.051345,1
1290,0.994806,0
1291,0.33491,0
1292,1.452466,1
1293,1.211621,1
1294,4.03175,0
1295,3.016181,0
1296,0.565773,1
1297,1.25407,1
1298,0.879633,1
1299,4.505588,1
1300,1.373922,0
1301,0.977374,1
1302,4.061348,0
1303,2.079329,1
1304,1.248051,0
1305,0.217013,1
1306,0.234467,0
1307,0.242373,1
1308,3.131586,1
1309,0.378744,1
1310,2.054936,1
1311,6.365546,0
1312,0.875241,1
1313,0.608046,0
1314,1.285632,1
1315,1.353432,1
1316,0.844082,0
1317,3.226657,0
1318,0.322848,1
1319,2.717194,0
1320,0.463994,1
1321,0.228545,1
1322,0.144548,0
1323,3.062024,1
1324,3.349776,1
1325,1.011813,0
1326,0.176303,0
1327,1.312693,1
1328,2.455574,1
1329,0.154574,0
1330,0.147966,0
1331,0.423888,1
1332,0.368693,0
1333,3.916469,0
1334,1.439416,1
1335,0.13988,1
1336,0.141835,0
1337,2.512657,0
1338,1.695742,1
1339,0.128984,0
1340,1.09903,1
1341,0.261023,1
1342,0.475285,1
1343,0.221702,1
1344,0.811019,0
1345,2.376953,0
1346,4.380189,1
1347,0.237526,0
1348,0.605371,1
1349,0.613415,0
1350,0.195599,0
1351,0.648961,1
1352,0.314796,1
1353,2.763324,0
1354,1.132826,1
1355,1.591368,1
1356,2.612458,1
1357,0.978023,1
1358,0.686179,1
1359,2.232945,0
1360,1.482119,1
1361,0.435265,0
1362,4.812063,1
1363,2.686092,0
1364,0.352766,1
1365,3.7607,0
1366,6.595798,1
1367,0.738428,1
1368,0.876035,1
1369,0.132463,0
1370,4.409072,1
1371,0.181081,1
1372,0.824871,1
1373,3.690129,1
1374,3.135991,0
1375,1.088688,1
1376,0.243588,1
1377,1.364199,1
1378,0.137388,1
1379,1.049251,1
1380,4.137796,0
1381,2.1685,1
1382,1.720394,0
1383,0.973418,1
1384,0.126881,0
1385,0.896633,0
1386,0.183439,1
1387,0.145962,1
1388,0.872731,0
1389,0.182314,1
1390,2.491934,1
1391,1.226303,1
1392,0.652275,0
1393,0.481733,1
1394,3.204719,1
1395,1.976479,1
1396,1.054715,1
1397,1.186485,1
1398,0.300855,1
1399,5.222239,0
1400,2.327307,0
1401,2.147584,1
1402,0.984644,1
1403,0.6043,1
1404,2.991381,1
1405,0.332791,1
1406,2.034812,1
1407,4.059408,1
1408,1.411315,0
1409,0.364405,1
1410,1.032615,1
1411,2.675312,1
1412,5.004637,1
1413,0.46762,1
1414,1.395947,1
1415,0.842504,1
1416,0.301002,1
1417,0.180157,0
1418,0.469911,1
1419,0.352902,1
1420,0.441452,0
1421,1.311149,0
1422,0.471038,1
1423,3.761167,1
1424,0.948018,1
1425,0.460196,1
1426,0.638526,1
1427,1.843693,0
1428,2.721326,1
1429,0.202947,1
1430,0.500028,1
1431,0.478173,0
1432,0.28625,0
1433,0.306541,0
1434,1.005916,1
1435,0.245325,1
1436,0.44817,1
1437,1.50608,1
1438,3.414367,1
1439,1.458354,1
1440,5.312456,0
1441,1.159649,1
1442,2.495857,1
1443,5.46017,0
1444,0.815254,1
1445,0.210411,1
1446,1.331058,1
1447,3.584926,0
1448,0.665246,1
1449,0.363043,1
1450,0.28523,1
1451,1.119044,1
1452,0.070078,0
1453,1.285449,0
1454,3.641301,1
1455,2.219364,1
1456,1.351036,1
1457,1.277719,1
1458,1.026267,1
1459,0.483119,1
1460,3.027745,1
1461,0.562148,0
1462,1.3528,1
1463,1.530864,1
1464,0.242559,1
1465,2.286127,1
1466,0.588979,1
1467,1.75692,1
1468,0.442078,1
1469,4.573876,1
1470,1.916208,1
1471,0.889738,1
1472,0.315629,1
1473,4.101649,1
1474,2.594206,1
1475,0.043363,0
1476,0.711961,1
1477,0.298261,1
1478,0.18321,0
1479,0.331013,1
1480,0.179478,0
1481,1.465894,1
1482,1.265861,1
1483,0.455783,1
1484,0.139075,0
1485,1.047988,1
1486,1.191517,1
1487,0.696608,1
1488,3.64319,1
1489,2.035713,1
1490,2.10498,0
1491,0.468452,1
1492,3.300021,1
1493,4.93487,1
1494,4.914045,1
1495,1.910522,0
1496,5.738964,0
